ID,HRDTime,HRDTime_ci_hi,HRDTime_ci_lo,HRDTime_ci_IQR_hi,HRDTime_ci_IQR_lo,WGDTime,WGDTime_ci_hi,WGDTime_ci_lo,WGDTime_ci_IQR_hi,WGDTime_ci_IQR_lo,WGDTime_CpG,pi2SBS1,pi2SBS1_ci,pi2SBS3,pi2SBS3_ci,pi1SBS1,pi1SBS1_ci,pi1SBS3,pi1SBS3_ci,c,c21,Nt_SBS1,Nt_SBS3,N_mut(C>TpG),N_mut_all
f393bafe-7503-5c45-e040-11ac0d484511_p0_5300,0.16253838835343326,0.12181765342942213,0.12779390798679036,0.04806821608492326,0.04638018598651886,0.7729420092314437,0.03244241564524697,0.035967997951992015,0.015608122092032772,0.012844960704079256,0.7036889550833901,"[0.5577894327648653, 0.3941233278721849, 0.5275929926577025]","[0.04739574543278324, 0.0530738315578638, 0.04645443326794971]","[0.4795790045638253, 0.3317372387901878, 0.4823374687552765]","[0.05873529537558286, 0.05730697398632306, 0.05335275778940038]","[0.41842098828992147, 0.5574446350219929, 0.4219537371440517]","[0.044519355423378815, 0.0477253274222183, 0.040043952624761764]","[0.479171590261602, 0.6197236220777445, 0.4751073030900461]","[0.053557682410080076, 0.05226864399839243, 0.047574757291902664]","[0.07867250414781975, 0, 0.06949333219543724]",0.07113375246611214,"[31.79110129747021, 77.50695667908525, 126.23310429218523]","[356.0920971248163, 996.3511431005595, 1626.4516192035546]","[0, 0, 0]","[868, 2585, 3989]"
f393bafe-7503-5c45-e040-11ac0d484511_p0_5800,0.1767690966910723,0.12151885875198185,0.14126384939349404,0.04746455641921704,0.038602652940448456,0.7021319255229729,0.05858199931329333,0.04048998227875911,0.012778688800083482,0.013380270218364076,0.6380147049744122,"[0.48538130229651094, 0.3313372978213026, 0.47042154018483745]","[0.04621786808232839, 0.061006173054989926, 0.04405181069448061]","[0.39834052579385587, 0.2511472275751157, 0.41036470272120695]","[0.059701683748924594, 0.050257620683851645, 0.05297869613396455]","[0.48672253091618745, 0.6209736432072337, 0.4790724080503781]","[0.04345218616275637, 0.05619711805837807, 0.03867121364245593]","[0.5537672739694718, 0.6946672160117038, 0.5425354192205305]","[0.054255731379371064, 0.04568236585102853, 0.04752911761190326]","[0.08018002211180793, 0, 0.06879321850007676]",0.07081827001922514,"[31.60574088070259, 74.64969230964022, 123.69552190770875]","[349.23554563276235, 1000.701974221418, 1599.2178586755172]","[0, 0, 0]","[862, 2567, 3985]"
f393bafe-7503-5c45-e040-11ac0d484511_p0_6300,0.18430867348794208,0.099375186897145,0.12349115734441776,0.03977282160712095,0.04340154293277351,0.6370446165176885,0.029096030654891636,0.03880866971656738,0.011551297349646883,0.00877842110910143,0.5733320181100969,"[0.42642349875739977, 0.26973356836831175, 0.42808394400263317]","[0.04368578662309419, 0.03647831370812063, 0.0425481328826848]","[0.340814311975353, 0.20409402289080283, 0.35831456389876754]","[0.047570806546433475, 0.03775911973638098, 0.04344566770830008]","[0.5416221428833616, 0.6759265623760358, 0.5189195110198238]","[0.04072478250519029, 0.03373740077877174, 0.03737346984749876]","[0.6058270335203447, 0.7370884569735068, 0.5921755027823459]","[0.043298681530233585, 0.03433978754475109, 0.03910372042471827]","[0.08187401588236641, 0, 0.06774002216998896]",0.07023684212498493,"[31.875954893389235, 77.16180218119341, 124.46843850465943]","[350.74788221118183, 974.6291665751149, 1621.5895117164403]","[0, 0, 0]","[852, 2551, 3971]"
f393bafe-7503-5c45-e040-11ac0d484511_p0_6800,0.1773551361987249,0.09650951211727532,0.11865585363102549,0.04292036321730072,0.03434945126587513,0.5674555597611203,0.032076948074976075,0.04028364629330772,0.01407334536607896,0.012913364662829774,0.5167339111270922,"[0.33696560500961203, 0.2257893453912418, 0.37190941854604276]","[0.036379822987815474, 0.037173113245112924, 0.04031566353654001]","[0.2589908156193626, 0.15754924910124887, 0.29924467715926756]","[0.04107260063907289, 0.030867760527227894, 0.04047399936897006]","[0.6238591115165436, 0.712851686820413, 0.5715763891481549]","[0.03383263009346438, 0.03405930961614362, 0.035654927858859486]","[0.6824649978307897, 0.7767693730417632, 0.6464086574071922]","[0.03722285822748006, 0.027894937835847566, 0.036414731550867496]","[0.08562394557896451, 0, 0.06911318306718256]",0.07198760986015419,"[32.160389466539144, 75.94524974140562, 125.91990074771803]","[345.14425905634596, 964.9853482865387, 1618.4345224977785]","[0, 0, 0]","[836, 2535, 3966]"
f393bafe-7503-5c45-e040-11ac0d484511_p0_7300,0.18466385833765764,0.08400941816392848,0.09050051835627537,0.03024815853509083,0.02522179167985303,0.5208863528835866,0.03988093657039882,0.03695224189316593,0.012264732483327156,0.011479470514103252,0.4568537612483191,"[0.25701495336828895, 0.2048999300288986, 0.344315465159984]","[0.03304627667627828, 0.03279662951872757, 0.04120472391208532]","[0.19515519323215486, 0.12422945149058633, 0.2612908894999525]","[0.04796012160166911, 0.03685197163457033, 0.05367700053118607]","[0.6966943174448745, 0.7342350032475693, 0.5973130215877639]","[0.030487720617469072, 0.02994733781674691, 0.036283340301238476]","[0.740248069252809, 0.802517770742347, 0.6813331974869431]","[0.04299262712505347, 0.03303108671637778, 0.04844563128646023]","[0.09025999817765129, 0, 0.07009965431568901]",0.07357077628188043,"[32.22966660956052, 72.61686331616522, 127.60475890530364]","[337.68593912679137, 972.6954956841145, 1603.3286292091268]","[0, 0, 0]","[823, 2519, 3957]"
f393bafe-7503-5c45-e040-11ac0d484511_p0_7800,0.1636466159114445,0.07256783819098658,0.07255028243805606,0.02637697404989492,0.025654470415423375,0.44225103851383096,0.03976636753218432,0.04039430254076276,0.011704505707195612,0.012593201275298782,0.3908366849514114,"[0.1568865866970137, 0.15631131684860727, 0.3045088935565563]","[0.019243926372162296, 0.030610205988536865, 0.03498963829104798]","[0.12352479770877199, 0.09463801096813144, 0.22284332198024]","[0.026449954641025217, 0.020694839271391735, 0.04267233341850281]","[0.7869330491261073, 0.7745560864024533, 0.634880569198393]","[0.01765209253997091, 0.027708715623565472, 0.031077045102126777]","[0.8067576327618212, 0.8242408847777917, 0.7167601010813669]","[0.024041297500687564, 0.01839862765893746, 0.038533854093135755]","[0.09329700764643806, 0, 0.06979469360344943]",0.07375469970221532,"[31.90803830443299, 75.24910145004773, 126.88922094735443]","[335.24455728904155, 970.544581475941, 1618.3014623514962]","[0, 0, 0]","[799, 2502, 3943]"
f393bb08-4121-cad8-e040-11ac0d484535_p0_4590,0.2530063373588878,0.15911240554981704,0.19433446900333146,0.0591739432784294,0.056253450682611894,0.9407272832305458,0.020758100179060768,0.01628578747138054,0.008265462064099172,0.007316729757910423,0.9144156502965756,"[0.9127661395598856, 0.654859013846801, 0.8145464330910305]","[0.013128325881975433, 0.1920595415157924, 0.023609928951334347]","[0.8449575283445366, 0.6637305887555587, 0.7711115667549948]","[0.030138630182045767, 0.19713260265143767, 0.04214511863480519]","[0.07299678609810623, 0.3159852144068998, 0.16119226760090033]","[0.00974839446225672, 0.18497511400698807, 0.02026375206851075]","[0.13291700292847705, 0.30338097158648625, 0.19850940986661808]","[0.024868986773948228, 0.17958617064851712, 0.03660780316326312]","[0.04758476079305915, 0, 0.06394515176739603]",0.060769999280037484,"[50.309582597030214, 16.95389403989999, 191.5660111854846]","[586.2724347982179, 217.85929308344186, 2460.6479236650757]","[0, 0, 0]","[1330, 549, 5523]"
f393bb08-4121-cad8-e040-11ac0d484535_p0_5090,0.3147322109856928,0.14388037876046073,0.14610148819441396,0.04539389973347768,0.04071062926566116,0.9044255933313766,0.02482001019531188,0.02361542150908391,0.008151922550264756,0.009169157978945797,0.8740907921944517,"[0.8565615716202873, 0.5557202998583436, 0.7669460274787521]","[0.02570629144292269, 0.20285324372020874, 0.03428940291661464]","[0.7362760847500305, 0.5573608023531507, 0.6921122698130323]","[0.037098758833656376, 0.19185686248916578, 0.03848943969427154]","[0.12811789878326754, 0.40771498443258575, 0.20574312105963216]","[0.021528355575633443, 0.19722563479003602, 0.029874112732640096]","[0.23539674592664966, 0.4049851989186494, 0.27186581617133776]","[0.03263084502556268, 0.17890020985170613, 0.03416621988138631]","[0.04668890297955136, 0, 0.058809731152090705]",0.05645295271151942,"[50.2493594895011, 17.411414837292035, 192.3252665108143]","[590.7966397336166, 222.50990330977683, 2495.860833736327]","[0, 0, 0]","[1329, 544, 5506]"
f393bb08-4121-cad8-e040-11ac0d484535_p0_5590,0.1908279566279088,0.12504482720924937,0.1492815373294445,0.05877497683684879,0.05008752454799842,0.8565330891907414,0.033461940461342654,0.016944503645222153,0.0070508406668410295,0.00969520868877738,0.8336342283925247,"[0.7857451879539121, 0.431174673225883, 0.7049114007618593]","[0.030218473628266074, 0.24634988520473794, 0.03624375061506652]","[0.6832930521404306, 0.49959151729717255, 0.6563525222238037]","[0.04547099682485112, 0.17088238941084605, 0.04369346871015678]","[0.19485554662868462, 0.5213322793889449, 0.26504605366597744]","[0.026352661355372745, 0.24484430677097094, 0.03204761316889032]","[0.2895277325792922, 0.46073550624968684, 0.3074531094322472]","[0.04119223989534801, 0.1605040493189288, 0.03907586820670664]","[0.05820555163795627, 0, 0.06791387624054855]",0.06603249550164125,"[49.78025173558938, 18.146268643903717, 191.55558450608243]","[579.3783162592422, 218.35497611066268, 2447.1010862368144]","[0, 0, 0]","[1317, 537, 5479]"
f393bb08-4121-cad8-e040-11ac0d484535_p0_6090,0.17408875632166143,0.13841588035879843,0.17885151909085034,0.06076806829709777,0.050656357711246144,0.8094866915406352,0.022673035026748,0.020284479691398016,0.005364459139175715,0.006497694997214309,0.7923102507966518,"[0.7238234048410157, 0.2983086297043892, 0.65639967857269]","[0.038337875926654774, 0.0838301710304667, 0.03885799796236744]","[0.6195430869169636, 0.4199003520728191, 0.6030693542774399]","[0.06624762211659496, 0.17638245662907703, 0.06076913982160004]","[0.25242903103707515, 0.6492930129029242, 0.311051073550313]","[0.033662323468276634, 0.07511220128908475, 0.03426248356632505]","[0.34906652276658706, 0.5357789416290785, 0.3573842025263445]","[0.06014751449860545, 0.16363303080959457, 0.05419160977787843]","[0.06296428838596078, 0, 0.06901146367788848]",0.06784112904433118,"[49.33053238551919, 20.283298157695796, 190.38451340894386]","[570.9589996740478, 218.0854066075681, 2417.552910554528]","[0, 0, 0]","[1311, 532, 5463]"
f393bb08-4121-cad8-e040-11ac0d484535_p0_6590,0.18083349164073131,0.09685156156959651,0.11324783833506431,0.03768970581194889,0.04335471120846279,0.7678444041456278,0.02093560013398099,0.023650924189333566,0.008303788191671657,0.007154108160562389,0.7545177973344026,"[0.6643780096751296, 0.23048715958372004, 0.6104634668137527]","[0.03747451595835277, 0.056439044506274114, 0.036743081218007956]","[0.5527977057418819, 0.3390488486027153, 0.546070529882756]","[0.04271939221009741, 0.12076842746093971, 0.037951666563672715]","[0.31338074287453543, 0.7097583677024322, 0.3533393637189516]","[0.03428006996220517, 0.04902988863997737, 0.03267521097625667]","[0.40898733181128016, 0.6108311656729465, 0.4101071939351598]","[0.03859554738389637, 0.11192287791273745, 0.03385267158455493]","[0.06490976619129124, 0, 0.0673554179507839]",0.06688338651209054,"[48.67041466362577, 19.977292121345585, 190.76349773172112]","[578.003999902533, 221.61258534193837, 2454.5986830038732]","[0, 0, 0]","[1303, 526, 5448]"
f393bb08-4121-cad8-e040-11ac0d484535_p0_7090,0.16124675794847793,0.11910004487896453,0.14194540247171852,0.0422747230287224,0.04317611053458409,0.7296222977962609,0.028139676403247993,0.02834991113847285,0.00857770137543068,0.008422615905993025,0.7171786957665315,"[0.5908103340213195, 0.18003313978983354, 0.5754134743301667]","[0.045846779051931574, 0.055557890079097685, 0.04289419381393572]","[0.5002851329426287, 0.2962683970440758, 0.5085759239747066]","[0.06599617198720872, 0.10472375660025803, 0.05901119336250213]","[0.3885914634350181, 0.7494457887444648, 0.38555848208908705]","[0.04232644892906487, 0.04675700119527654, 0.037955732605128495]","[0.4603292895687229, 0.6482949208489335, 0.4456933716114639]","[0.06007134449889576, 0.09683129054312589, 0.05281111001562791]","[0.07166670404988024, 0, 0.06808980388406433]",0.06877471955012139,"[47.92429848875418, 19.76645963402984, 189.80666654645518]","[567.7983709035813, 211.36829376157584, 2424.6619247429035]","[0, 0, 0]","[1286, 521, 5430]"
f393bb08-4121-cad8-e040-11ac0d484535_p0_7590,0.16110065164237622,0.1230660267090434,0.1152826128816149,0.0417013031541523,0.036858435720417915,0.6900178860517266,0.03436337100099096,0.02848187991596518,0.008325066541218673,0.010282859089181695,0.6754465174329128,"[0.4955062374487049, 0.15233563311127316, 0.5448037943050396]","[0.04145463428654739, 0.04169187088727411, 0.03826350077910007]","[0.4195955500749933, 0.26438890840984475, 0.46649516501765476]","[0.050618084392528406, 0.08536219431919971, 0.04749626875510757]","[0.48546204208798477, 0.7663355774174662, 0.4147387194353738]","[0.03917582240989581, 0.03319663041995069, 0.033881371737132515]","[0.5402492279952764, 0.6752094985335003, 0.484647639727057]","[0.04649064214616827, 0.07810334050229967, 0.042345600659092986]","[0.07638380653972399, 0, 0.06804425602216532]",0.0696305428685911,"[47.27078613220745, 19.170355191339315, 188.5993575123329]","[559.2170111728894, 199.1049316483322, 2384.3947502620854]","[0, 0, 0]","[1271, 514, 5411]"
f393bb08-4121-cad8-e040-11ac0d484535_p0_8090,0.135833991801454,0.11076758776458806,0.11182685638269392,0.03532293959490382,0.03283135325029639,0.633729153378107,0.02073013403119317,0.032854204124512676,0.007998039257940848,0.007774615671693463,0.6217909019911866,"[0.36242782703241117, 0.09745143587129057, 0.510589702742565]","[0.03283912396763716, 0.023311164092027707, 0.035339951059881386]","[0.3172761765516481, 0.2233582891680559, 0.43362656539228295]","[0.050055382687367866, 0.08592243870211472, 0.05217007562729409]","[0.615355890320984, 0.8051452279116957, 0.44797246580412986]","[0.03119070343781949, 0.016548632654044104, 0.03142141341623925]","[0.6401616160847972, 0.7083284928198781, 0.5144161480666523]","[0.04620844434534377, 0.0781540593961691, 0.046297656617797306]","[0.08132631201750701, 0, 0.06911486289048496]",0.07142662348937025,"[47.47995255993013, 20.76234802094571, 189.08566142143016]","[564.3450933882883, 216.88870135729593, 2394.666863136977]","[0, 0, 0]","[1261, 507, 5400]"
f393bb08-4121-cad8-e040-11ac0d484535_p0_8590,0.056744364613021896,0.09158939600939148,0.10189653164947576,0.04099804893117812,0.03138334513810956,0.5523184056107024,0.024705375734303425,0.029877764159056297,0.010522015041762645,0.009697653771731485,0.5555799151969719,"[0.18186972346689342, 0.06881564957388758, 0.45673740662492207]","[0.02197722635778121, 0.009859089299188294, 0.03780200960959937]","[0.2024323357358908, 0.19925872194201436, 0.405926135758402]","[0.0327400894092304, 0.07321633144331302, 0.0473776163470582]","[0.7962993030005073, 0.8456916064789756, 0.4997505712044122]","[0.021147682756601394, 0.006411228654528145, 0.0339733492225385]","[0.7555160523365718, 0.7250963673566083, 0.5404161764510269]","[0.03072009391152536, 0.06581250106156677, 0.04207277562684242]","[0.09027356484734855, 0, 0.0725504959801066]",0.07587039461621942,"[47.85818779679793, 19.612348241433246, 186.34917910718482]","[560.659371830248, 208.53180395281245, 2381.9259063571835]","[0, 0, 0]","[1241, 498, 5384]"
fc63cbab-d27a-5ebb-e040-11ac0c48724f_p0_3100,0.24348447255831712,0.15062931081106412,0.24755968564971506,0.057099824136250255,0.05610101397863629,1.109914981544118,0.017485099574401586,0.015786062276711865,0.005625022137129454,0.0057304938387570115,1.098266277941128,"[0.7549966672644318, 0.7295629268569594, 0.8613564558403205]","[0.03804517899711368, 0.03228565437137226, 0.018764404160365344]","[0.7464712189370855, 0.6404457491265163, 0.7752719770597771]","[0.03194386716499614, 0.036926784933964396, 0.029140283946434198]","[0.20718772654398449, 0.2446912907656799, 0.10418116462859921]","[0.031191980681810907, 0.028610396148461878, 0.016658948081509854]","[0.22143821696748137, 0.32255297328708354, 0.18946223928529096]","[0.02743555699000956, 0.0328579079702353, 0.02608057874729608]","[0.058606034520066935, 0, 0.04519964190879689]",0.05474141007656952,"[71.58192454018538, 139.791876544941, 37.39646141934921]","[1147.654295396288, 2253.6518128963426, 457.1070084477796]","[0, 0, 0]","[1832, 3515, 742]"
fc63cbab-d27a-5ebb-e040-11ac0c48724f_p0_3600,0.3183030305783097,0.14736080283160785,0.16772588786251316,0.06459860303086451,0.03877731836538317,1.0118991179191803,0.023769205732814047,0.018286896228507876,0.007639889612667705,0.008689464707207772,1.001371136583808,"[0.693849333110538, 0.587013142525936, 0.815514652070904]","[0.04881761686430114, 0.03278091527166688, 0.029025994146166745]","[0.6432028355454957, 0.4947399006601576, 0.728446126599798]","[0.04613932048793118, 0.036091585649773494, 0.036692873262694936]","[0.2679298872944905, 0.3826638461658308, 0.13496609744189297]","[0.04223886583667125, 0.030175950831194953, 0.026047946773303486]","[0.3223837189527468, 0.46677676157571013, 0.23387093072856927]","[0.041244033667276275, 0.03334016238533252, 0.03314192526971452]","[0.05203317788522045, 0, 0.04902277334760027]",0.05116052812559522,"[69.18852915832743, 138.54358794041366, 36.912383171414234]","[1109.1063128809328, 2196.0562002413058, 435.9317341049638]","[0, 0, 0]","[1803, 3472, 736]"
fc63cbab-d27a-5ebb-e040-11ac0c48724f_p0_4100,0.2930355618831197,0.1404475536013408,0.14882640559014465,0.046470629223923476,0.04207619750745756,0.9229877457625172,0.02461861301387569,0.02610090915792862,0.008292039761563452,0.007813099508327315,0.9113172303522218,"[0.6661524638726568, 0.48184454226063905, 0.741384110562199]","[0.04865708815222014, 0.033013217321496036, 0.03580523717170847]","[0.5823109282299065, 0.3954830209080055, 0.6658473238907172]","[0.055560117009061716, 0.05228778086938993, 0.04651959963907143]","[0.29552420348575237, 0.4869168301447426, 0.20594564708816865]","[0.04263520079539038, 0.030792471383900732, 0.03083371299938606]","[0.3813681185956983, 0.5597513497634403, 0.2885136544327526]","[0.05055049700609146, 0.04814950552697694, 0.04179688507269014]","[0.048260140491139164, 0, 0.06293778273496048]",0.0526954042662028,"[67.00013408850852, 135.57522363569865, 39.1859118604348]","[1082.4780012863646, 2178.028621324147, 447.1382822823937]","[0, 0, 0]","[1762, 3437, 763]"
fc63cbab-d27a-5ebb-e040-11ac0c48724f_p0_4600,0.2807341167816011,0.13487018054780325,0.25387579720825326,0.05861586744508107,0.038651333915260544,0.8586585801737797,0.027078816965963037,0.02832966009655047,0.009119309779351936,0.011511837807139602,0.8410114680952939,"[0.6546744665726111, 0.4000403033119397, 0.7368175810929389]","[0.05376202539455982, 0.03600922574573259, 0.04577877000536201]","[0.5686171029151135, 0.33904201828200725, 0.6292912731182008]","[0.07638209208629992, 0.049410998766818676, 0.06536789389928999]","[0.2995119557410903, 0.5601109001488157, 0.22620745362125064]","[0.04675422339727886, 0.033524268011906555, 0.0390264208895926]","[0.39330772887042215, 0.6086055938975061, 0.32775248726539874]","[0.06930162386094327, 0.04526186839483032, 0.05875233700214913]","[0.04808471417931855, 0, 0.05857929760386357]",0.05124547597588481,"[65.84128508817524, 135.84798448427833, 37.06789608079208]","[1053.7766374576747, 2163.19175715403, 441.1545038435651]","[0, 0, 0]","[1717, 3399, 740]"
fc63cbab-d27a-5ebb-e040-11ac0c48724f_p0_5100,0.38601389233083866,0.10686289091908113,0.10103551315108461,0.03174915142853979,0.03347310698184769,0.8055616380574995,0.02854914191928315,0.036927836516217116,0.011300118224646383,0.008482718042125748,0.7863939341010898,"[0.6804942128915489, 0.34218741007178843, 0.6903868195897117]","[0.051411426028891705, 0.031531126694592654, 0.05033426503093791]","[0.5159413225145766, 0.2828929441673261, 0.5234794741803]","[0.06247729359089513, 0.05082343905960082, 0.05770360846812775]","[0.28501990875486855, 0.6166086505549415, 0.2625650982632731]","[0.04641428826822358, 0.029343231282216775, 0.04200037693978047]","[0.44047667668984386, 0.6571474695143804, 0.42680943859894227]","[0.05640090179243268, 0.04627205599350359, 0.05194161398310948]","[0.03818754968107662, 0, 0.04976150089749645]",0.04181040754525447,"[60.29693720864312, 132.05132712341623, 37.18256840914261]","[1026.325299600348, 2103.4506630608234, 461.81525107029927]","[0, 0, 0]","[1657, 3346, 755]"
fc63cbab-d27a-5ebb-e040-11ac0c48724f_p0_5600,0.3891616785044678,0.10696927799366746,0.10881022611833319,0.05126960047675422,0.042363129987392556,0.7600362464895606,0.035070652478597975,0.02552891863625506,0.009248366542652264,0.011866702865943934,0.7281479433564939,"[0.6657850550883135, 0.29759479819711776, 0.7161783344998015]","[0.06389808373986133, 0.02535791596194309, 0.059483698502834415]","[0.48486771364981435, 0.24465415501711343, 0.4978129031232269]","[0.0622516096442112, 0.04086473812573348, 0.06109099576066901]","[0.3035956523949419, 0.6539961982114361, 0.256962565439404]","[0.05760344225479355, 0.02333793721117422, 0.05289954785616127]","[0.4703820391930427, 0.6890286915255385, 0.4472898202235712]","[0.05626459624137467, 0.03688227918715875, 0.05408965082816661]","[0.038089115213070214, 0, 0.044648777698223625]",0.040183397907605556,"[57.657400871842896, 130.07935557727083, 35.02149607297836]","[983.5157595251978, 2050.6757211746385, 453.64386560969155]","[0, 0, 0]","[1597, 3286, 749]"
fc63cbab-d27a-5ebb-e040-11ac0c48724f_p0_6100,0.3084842195249692,0.11321871227847591,0.11605130961090582,0.042672208700892666,0.03168084677408256,0.6755852474435576,0.03847367129612811,0.03039126224122679,0.011461048991910694,0.01424133562964236,0.6396637302457381,"[0.5340705877852892, 0.245462112522131, 0.690322101156982]","[0.06214395364104919, 0.030397522115814826, 0.04852355352142368]","[0.3794214249552331, 0.20829451523585024, 0.47777546278454475]","[0.06824420004983897, 0.042492356272566395, 0.07133203130219479]","[0.4345682631615753, 0.6948480830142509, 0.284558919108591]","[0.05736838578652648, 0.027787389956389408, 0.04429321740757426]","[0.5732204629789718, 0.7207809821641756, 0.4613995701620468]","[0.06227550276394586, 0.03812365952439495, 0.06227903250795494]","[0.04382389787850422, 0, 0.048529136018622306]",0.04533879519745736,"[56.31364908886213, 128.9460412830794, 35.077045536900094]","[982.1382056546369, 1935.8875124456672, 449.30324595340295]","[0, 0, 0]","[1550, 3212, 736]"
fc63cbab-d27a-5ebb-e040-11ac0c48724f_p0_6600,0.24547792029810156,0.1002035555047191,0.08446030970021995,0.035672962480693016,0.03283572569030824,0.5796446497142387,0.03781005663093395,0.0330079585431422,0.010457977973598709,0.013189322692021888,0.5393256609973562,"[0.35375616969934065, 0.20565796662343167, 0.6537535306177945]","[0.04183906526353695, 0.026389123812824197, 0.041931629835634976]","[0.24731203350611922, 0.167743852397058, 0.44155781734971106]","[0.0482232328812322, 0.04177504462434617, 0.062060596979242266]","[0.6237059627439069, 0.7305693588559603, 0.31752090244057685]","[0.04007844325722071, 0.024051954125424824, 0.03730001374682557]","[0.7054140785542935, 0.75697977578217, 0.48912348216568197]","[0.04479809939129675, 0.03748774246432229, 0.05322776814448313]","[0.04951369428237062, 0, 0.0514880148149227]",0.0501620184572492,"[54.612469963977134, 124.40995978479046, 35.907121364356456]","[980.039763619194, 1812.47528922806, 455.2422858965804]","[0, 0, 0]","[1491, 3126, 729]"
fc63cbab-d27a-5ebb-e040-11ac0c48724f_p0_7100,0.1770325704140632,0.060904295544139814,0.06317957645182003,0.020583564814687094,0.024196491165319384,0.4342859919051621,0.03362772243622325,0.035445512576059435,0.012345285303453357,0.012583856435469665,0.40284826150839365,"[0.16897428655115412, 0.14611595840018718, 0.585348221517777]","[0.02420166342391282, 0.024665315906828994, 0.03966537921771818]","[0.11291149224677283, 0.10874069546411703, 0.3971693350729007]","[0.031341166056667806, 0.028469592689570354, 0.07089671640402295]","[0.812603332958348, 0.7891991779152403, 0.37235956062790604]","[0.023461649512890315, 0.022783685265822917, 0.03410670066327445]","[0.8444422425939146, 0.8143489187997899, 0.5281769675096101]","[0.02999567948645593, 0.025583159634438246, 0.060141752127703896]","[0.05515914322655981, 0, 0.0598848394132167]",0.05675282062908579,"[52.9107064827966, 119.00281353454913, 36.95564883362303]","[929.9096299077552, 1711.0410625021445, 438.1158660577215]","[0, 0, 0]","[1415, 2999, 720]"
fc8130df-6860-7677-e040-11ac0d485ddc_p0_2800,0.10978505501564527,0.1722923337599806,0.31008656296984205,0.0965201419586192,0.059906538250780926,0.9368824636551422,0.011062546078491331,0.009041070563857168,0.0032776513760154335,0.003633592529622587,0.918734632294374,"[0.9230036943576018, 0.764434178098469, 0.830079836355892]","[0.0065358500484549165, 0.13341718961279192, 0.023374253460823002]","[0.9325311019605935, 0.8549559438768038, 0.8110502490894832]","[0.012048602733025326, 0.14338808147368542, 0.046354399530725454]","[0.0497089605186188, 0.20649001295690858, 0.1412506078728607]","[0.005894266101960418, 0.12361965604480132, 0.018286705037863622]","[0.05289414511108512, 0.12865800313671358, 0.1583351909874157]","[0.009369319869926125, 0.12662905699423416, 0.037370746214816015]","[0.13128602487170427, 0, 0.10941791614962115]",0.11043644183200091,"[14.164361767134826, 9.13978850727452, 249.53222445315126]","[102.49783751801476, 55.05900448526168, 2072.209947811725]","[0, 0, 0]","[253, 172, 5179]"
fc8130df-6860-7677-e040-11ac0d485ddc_p0_3300,0.1044248032412094,0.16839762571462275,0.21111445443419427,0.07330178125291645,0.06618852007325912,0.8686471904348844,0.016472481131532435,0.013562808305603524,0.005081450967511891,0.005530844376260058,0.8504249333850474,"[0.8422266046220347, 0.6680537253664168, 0.7170410955178235]","[0.015337098676228234, 0.17692362722101818, 0.02466368380311712]","[0.8139774939183382, 0.7492194124578481, 0.6918702806943594]","[0.033308573686532006, 0.203581904403058, 0.05272770334883231]","[0.14381310444893572, 0.2874857469154358, 0.2457648614947872]","[0.014111080279345725, 0.1703997112377222, 0.02083267006050571]","[0.16173560929065448, 0.22102536732663153, 0.27056097388930306]","[0.028921008843006718, 0.18284445900713284, 0.045143434857037645]","[0.11695697443068274, 0, 0.11253796122533374]",0.11274436603485169,"[13.173752001750877, 9.124507792924563, 251.79221649077587]","[101.23229595910723, 56.733318762891024, 2055.2058169437164]","[0, 0, 0]","[254, 172, 5184]"
fc8130df-6860-7677-e040-11ac0d485ddc_p0_3800,0.14753942071906068,0.12471578163440034,0.16099303547654578,0.057741992450683455,0.03540162472686731,0.8186771669975372,0.017762372923861514,0.018034923109584433,0.005720279312736332,0.00637104225109042,0.791561214629274,"[0.745373947019539, 0.6058311228751903, 0.6483783593843792]","[0.02055855580608751, 0.1745896897987293, 0.028840035027281774]","[0.6960999401761617, 0.6943864328655099, 0.6031230804159924]","[0.054569513562662375, 0.24974647653586102, 0.06036085216393755]","[0.23879295072294704, 0.3313141044050018, 0.312357017853119]","[0.018599692985112243, 0.17089230917889742, 0.025109996150748826]","[0.27463439890568503, 0.26951800567571654, 0.35542424456526034]","[0.0488557134564752, 0.2292251870130632, 0.05311544092663112]","[0.11517621973857231, 0, 0.10768708372506762]",0.1080378564610865,"[13.206424551249615, 8.908260097726417, 250.1982136689045]","[100.68127637139378, 55.71653667971194, 2059.057774367884]","[0, 0, 0]","[254, 170, 5169]"
